t,V,current_A,omega_rad_s,energy_J
2.783479349186483,0.0,0.0006952741999864709,-0.1508690049680611,0.00011392813485355595
2.788485607008761,0.0,0.0014208783869748816,-0.14324217290772068,0.00010309632434426982
2.7934918648310387,0.0,0.0021017619803193376,-0.1358161033679918,9.333442052580412e-05
2.7984981226533168,0.0,0.002739372915639532,-0.12859173508433394,8.455521265273245e-05
2.8035043804755944,0.0,0.0033351483878469967,-0.12156960866953329,7.667665245255692e-05
2.8085106382978724,0.0,0.0038905130304905033,-0.11474988890321425,6.962170792660415e-05
2.8135168961201504,0.0,0.004406877222627572,-0.10813238636177276,6.331820661528692e-05
2.818523153942428,0.0,0.0048856355186713985,-0.10171657839034352,5.769867020252038e-05
2.823529411764706,0.0,0.005328165196716543,-0.09550162941946108,5.2700142199735724e-05
2.8285356695869837,0.0,0.00573582492090738,-0.08948641063003422,4.8264010318061046e-05
2.8335419274092617,0.0,0.006109953513479095,-0.08366951897113288,4.433582500852271e-05
2.8385481852315393,0.0,0.0064518688321669295,-0.07804929553595621,4.086511552516693e-05
2.8435544430538173,0.0,0.006762866748753207,-0.07262384330209733,3.780520474518588e-05
2.8485607008760954,0.0,0.007044220224593971,-0.06739104424297795,3.511302386393974e-05
2.853566958698373,0.0,0.007297178479046189,-0.06234857581796828,3.274892797140841e-05
2.858573216520651,0.0,0.007522966246794959,-0.05749392684934435,3.0676513410392856e-05
2.8635794743429286,0.0,0.007722783120162241,-0.05282441279480307,2.8862437715844482e-05
2.8685857321652066,0.0,0.00789780297256303,-0.0483371904247606,2.7276242839154202e-05
2.873591989987484,0.0,0.008049173459359207,-0.04402927191415929,2.5890182271168046e-05
2.8785982478097623,0.0,0.008178015592449212,-0.039897538358912236,2.467905259308997e-05
2.8836045056320403,0.0,0.008285423385018689,-0.03593875272752835,2.362002990530577e-05
2.888610763454318,0.0,0.008372463562966979,-0.032149572258786535,2.269251151041711e-05
2.893617021276596,0.0,0.008440175339613479,-0.02852656031665025,2.18779631583523e-05
2.8986232790988735,0.0,0.00848957025037831,-0.025066197713884623,2.1159772098184885e-05
2.9036295369211516,0.0,0.008521632044222483,-0.02176489351606342,2.052310612310776e-05
2.908635794743429,0.0,0.008537316628723224,-0.018618995337874193,1.9954778741727423e-05
2.913642052565707,0.0,0.008537552065751275,-0.015624799143780775,1.9443120560270927e-05
2.9186483103879852,0.0,0.008523238614807407,-0.012778558565261625,1.8977856916265127e-05
2.923654568210263,0.0,0.008495248821165986,-0.01007649374693721,1.8549991764540845e-05
2.928660826032541,0.0,0.008454427646063288,-0.007514799733993995,1.8151697780839992e-05
2.9336670838548184,0.0,0.008401592636257836,-0.005089654413369118,1.777621261664311e-05
2.9386733416770965,0.0,0.008337534130378688,-0.002797226021185374,1.7417741210875357e-05
2.943679599499374,0.0,0.008263015499565788,-0.0006336802289487745,1.7071364039678915e-05
2.948685857321652,0.0,0.008178773419993384,0.001404813179004742,1.6732951164237096e-05
2.95369211514393,0.0,0.008085518174953968,0.003322074024346138,1.6399081918493913e-05
2.9586983729662077,0.0,0.007983933984264979,0.00512190583746943,1.606697006331483e-05
2.963704630788486,0.0,0.007874679358844613,0.0068080903317456615,1.5734394220979397e-05
2.9687108886107634,0.0,0.007758387478385876,0.008384382237060874,1.53996333936794e-05
2.9737171464330414,0.0,0.007635666590139057,0.009854504480492013,1.506140736172164e-05
2.978723404255319,0.0,0.007507100426893405,0.011222143702083598,1.471882175121686e-05
2.983729662077597,0.0,0.007373248642326811,0.012490946093828063,1.4371317556988135e-05
2.988735919899875,0.0,0.0072346472619700865,0.01366451355008765,1.4018624904085464e-05
2.9937421777221527,0.0,0.0070918091481075125,0.01474640011785836,1.3660720830475216e-05
2.9987484355444307,0.0,0.006945224477009808,0.015740108735437637,1.3297790874031041e-05
3.0037546933667083,0.0,0.006795361226968195,0.016649088248234047,1.29301942487331e-05
3.0087609511889863,0.0,0.006642665675668683,0.01747673069064473,1.2558432397843338e-05
3.0137672090112644,0.0,0.0064875629055156665,0.018226368823114413,1.2183120715636706e-05
3.018773466833542,0.0,0.006330457315580752,0.018901273913694436,1.1804963233899995e-05
3.02377972465582,0.0,0.006171733138919124,0.019504653753623896,1.1424730074751899e-05
3.0287859824780976,0.0,0.006011754964059934,0.020039650896667763,1.10432374772764e-05
3.0337922403003756,0.0,0.005850868259539196,0.0205093411121662,1.0661330211896758e-05
3.0387984981226532,0.0,0.005689399900405229,0.020916732041968124,1.0279866203260238e-05
3.0438047559449313,0.0,0.005527658695684824,0.02126476205165102,9.899703189561699e-06
3.0488110137672093,0.0,0.005365935915856561,0.02155629926665481,9.521687253637762e-06
3.053817271589487,0.0,0.0052045058194324775,0.021794140784191687,9.146643068732469e-06
3.058823529411765,0.0,0.005043626177803712,0.02198101205202558,8.77536570951319e-06
3.0638297872340425,0.0,0.004883538797557914,0.022119566405450652,8.408613886639053e-06
3.0688360450563206,0.0,0.0047244700395262336,0.022212384754034767,8.047104470901633e-06
3.073842302878598,0.0,0.004566631333867289,0.02226197540992971,7.69150818062621e-06
3.078848560700876,0.0,0.004410219690541787,0.022270774049787733,7.342446313594118e-06
3.0838548185231542,0.0,0.0042554182045778585,0.02224114380255996,7.000488412193918e-06
3.088861076345432,0.0,0.004102396555570245,0.022175375455688675,6.66615075779245e-06
3.09386733416771,0.0,0.003951311500899231,0.022075687772440074,6.339895597415934e-06
3.0988735919899875,0.0,0.003802307362195888,0.02194422791335816,6.0221310127193e-06
3.1038798498122655,0.0,0.0036555165046188126,0.02178307195505186,5.71321134787997e-06
3.108886107634543,0.0,0.0035110598085458804,0.02159422549975809,5.4134381194685714e-06
3.113892365456821,0.0,0.0033690471333197424,0.02137962436935056,5.123061337505135e-06
3.118898623279099,0.0,0.0032295777727211826,0.021141135377690076,4.842281172802772e-06
3.1239048811013768,0.0,0.003092740901876834,0.020880557175433922,4.571249911318309e-06
3.128911138923655,0.0,0.0029586160153398846,0.020599621161641865,4.310074141572231e-06
3.1339173967459324,0.0,0.0028272733561126575,0.020299992456732942,4.058817126263204e-06
3.1389236545682104,0.0,0.0026987743354084364,0.019983270931559292,3.817501313985325e-06
3.143929912390488,0.0,0.002573171942978138,0.01965099228757431,3.586110951463996e-06
3.148936170212766,0.0,0.002450511147852944,0.019304629183276537,3.3645947609569494e-06
3.153942428035044,0.0,0.002330829289379707,0.018945592402314623,3.1528686514307855e-06
3.1589486858573217,0.0,0.0022141564584490315,0.01857523205883514,2.950818435820773e-06
3.1639549436795997,0.0,0.0021005158688388614,0.018194838835850248,2.7583025301237913e-06
3.1689612015018773,0.0,0.0019899242186177018,0.017805645252592203,2.575154613266114e-06
3.1739674593241554,0.0,0.0018823920415714475,0.017408826957006386,2.401186229637842e-06
3.178973717146433,0.0,0.0017779240486374304,0.017005504039717803,2.2361893189051202e-06
3.183979974968711,0.0,0.0016765194593466454,0.016596742365981153,2.07993866020576e-06
3.188986232790989,0.0,0.0015781723232926761,0.016183554922299434,1.932194220117162e-06
3.1939924906132666,0.0,0.0014828718316612173,0.015766903174562474,1.7927033958637148e-06
3.1989987484355447,0.0,0.0013906026188693602,0.015347698434721871,1.6612031471174017e-06
3.2040050062578223,0.0,0.001301345054377764,0.014926803233178349,1.5374220114484847e-06
3.2090112640801003,0.0,0.0012150755247516075,0.014505032694211061,1.4210820000132577e-06
3.214017521902378,0.0,0.0011317667060588385,0.014083155911930989,1.311900371434602e-06
3.219023779724656,0.0,0.001051387826705036,0.013661897324384144,1.209591283045958e-06
3.224030037546934,0.0,0.0009739049208151738,0.013241938083574184,1.113867319743064e-06
3.2290362953692116,0.0,0.0008992810722818182,0.01282391741930892,1.0244409016273578e-06
3.2340425531914896,0.0,0.0008274766496084769,0.012408433994909237,9.410255724419134e-07
3.239048811013767,0.0,0.000758449531684968,0.011996047252947077,8.633371715029824e-07
3.244055068836045,0.0,0.0006921553246389164,0.01158727874930177,7.910948924266029e-07
3.249061326658323,0.0,0.0006285475699146281,0.011182613473945604,7.240222324497449e-07
3.254067584480601,0.0,0.0005675779437363278,0.01078250115698255,6.618478365556397e-07
3.259073842302879,0.0,0.0005091964481186289,0.0103873575585774,6.043062409428321e-07
3.2640801001251565,0.0,0.00045335159359168416,0.009997565741517512,5.511385206328529e-07
3.2690863579474345,0.0,0.0003999905738130079,0.00961347732525348,5.020928462006288e-07
3.274092615769712,0.0,0.0003490594322417295,0.009235413720363796,4.5692495474064896e-07
3.27909887359199,0.0,0.0003005032210541486,0.008863667342482263,4.1539854025691264e-07
3.2841051314142677,0.0,0.00025426615248249815,0.008498502804819735,3.7728556869220774e-07
3.289111389236546,0.0,0.00021029174276083635,0.00814015808849682,3.423665227969485e-07
3.294117647058824,0.0,0.00016852294886412296,0.007788845689989631,3.1043058198581527e-07
3.2991239048811014,0.0,0.00012890229822772484,0.007444753745068524,2.8127574224565644e-07
3.3041301627033794,0.0,9.137201163577697e-05,0.007108047128687083,2.547088810457756e-07
3.309136420525657,0.0,5.587411946745667e-05,0.00677886853035113,2.3054577206549028e-07
3.314142678347935,0.0,2.2350571490402725e-05,0.006457339504565697,2.086110543976107e-07
3.3191489361702127,0.0,-9.256659609353337e-06,0.006143561496025391,1.8873816071400958e-07
3.3241551939924907,0.0,-3.900548077214958e-05,0.0058376168392742615,1.7076920869345875e-07
3.3291614518147687,0.0,-6.695358699583228e-05,0.0055395697326225185,1.5455485981583973e-07
3.3341677096370463,0.0,-9.31583754660708e-05,0.005249467186162104,1.3995414942283275e-07
3.3391739674593244,0.0,-0.00011767686519975844,0.004967339943777396,1.2683429173604268e-07
3.344180225281602,0.0,-0.00014056562201688298,0.004693203379097606,1.1507046331111422e-07
3.34918648310388,0.0,-0.00016188068865801485,0.0044270583653840505,1.0454556819268277e-07
3.3541927409261576,0.0,-0.0001816775198663417,0.004168892119391636,9.514998782182467e-08
3.3591989987484356,0.0,-0.00020001092225540998,0.003918679019284373,8.678131853626258e-08
3.3642052565707137,0.0,-0.00021693499878589251,0.0036763813967257493,7.934409929551464e-08
