t_hours,power_MW,V_upper_m3,V_lower_m3,net_head_m,energy_MWh
10.83151530212779,0.0,1051531.4150763862,11148468.58492362,318.800934584543,923.626331822778
10.848181968794458,0.0,1051531.0397839304,11148468.960216075,318.80092700363537,923.626005794011
10.864848635461124,0.0,1051530.6644914837,11148469.335508522,318.80091942272793,923.6256797652596
10.881515302127792,0.0,1051530.2891990459,11148469.710800959,318.8009118418208,923.6253537365237
10.898181968794457,0.0,1051529.9139066169,11148470.086093388,318.8009042609137,923.6250277078033
10.914848635461125,0.0,1051529.538614197,11148470.461385809,318.80089668000676,923.6247016790983
10.93151530212779,0.0,1051529.1633217859,11148470.83667822,318.80088909910006,923.6243756504091
10.948181968794458,0.0,1051528.7880293836,11148471.211970622,318.80088151819353,923.624049621735
10.964848635461124,0.0,1051528.4127369905,11148471.587263014,318.80087393728724,923.6237235930765
10.981515302127791,0.0,1051528.0374446062,11148471.9625554,318.80086635638105,923.6233975644338
10.998181968794457,0.0,1051527.6621522307,11148472.337847775,318.80085877547504,923.6230715358062
11.0,0.0,1051527.6212146364,11148472.37878537,318.8008579485357,923.6230359719941
11.0,-100.0,1051527.6212146364,11148472.37878537,318.8008579485357,923.6230359719941
11.00002373960602,-100.0,1051524.5843774793,11148475.415622527,318.80079660442505,923.6203977736047
11.00026113566622,-100.0,1051494.2159737793,11148505.784026226,318.80018316267035,923.5940157897188
11.002635096268216,-100.0,1051190.5287238972,11148809.471276108,318.7940486802227,923.3301959518412
11.019301762934884,-100.0,1049058.292550562,11150941.707449444,318.7509775095213,921.4780181293424
11.03596842960155,-100.0,1046925.7683216702,11153074.231678335,318.7079005200978,919.625840394931
11.052635096268217,-100.0,1044792.9559204042,11155207.044079602,318.66481770959217,917.7736627486071
11.069301762934883,-100.0,1042659.8552298672,11157340.144770138,318.6217290756433,915.9214851903707
11.08596842960155,-100.0,1040526.4661330833,11159473.533866921,318.57863461588823,914.0693077202214
11.102635096268216,-100.0,1038392.7885129979,11161607.211487006,318.5355343279626,912.2171303381601
11.119301762934883,-100.0,1036258.8222524768,11163741.177747527,318.4924282095001,910.3649530441862
11.135968429601549,-100.0,1034124.5672343066,11165875.432765698,318.44931625813297,908.5127758382996
11.152635096268217,-100.0,1031990.0233411947,11168009.97665881,318.40619847149213,906.6605987205007
11.169301762934884,-100.0,1029855.190455769,11170144.809544235,318.3630748472065,904.808421690789
11.18596842960155,-100.0,1027720.0684605777,11172279.931539427,318.3199453829037,902.9562447491651
11.202635096268217,-100.0,1025584.65723809,11174415.342761915,318.2768100762094,901.1040678956284
11.219301762934883,-100.0,1023448.9566706946,11176551.04332931,318.23366892474803,899.251891130179
11.23596842960155,-100.0,1021312.9666407014,11178687.033359302,318.19052192614214,897.3997144528175
11.252635096268216,-100.0,1019176.6870303397,11180823.312969664,318.1473690780129,895.5475378635429
11.269301762934884,-100.0,1017040.1177217595,11182959.882278245,318.10421037797954,893.695361362356
11.28596842960155,-100.0,1014903.2585970305,11185096.741402974,318.06104582366004,891.8431849492566
11.302635096268217,-100.0,1012766.1095381426,11187233.890461862,318.0178754126705,889.9910086242448
11.319301762934883,-100.0,1010628.6704270053,11189371.329573,317.97469914262547,888.1388323873205
11.33596842960155,-100.0,1008490.9411454482,11191509.058854558,317.93151701113806,886.2866562384833
11.352635096268216,-100.0,1006352.9215752207,11193647.078424785,317.88832901581947,884.4344801777332
11.369301762934883,-100.0,1004214.6115979914,11195785.388402015,317.84513515427943,882.5823042050711
11.385968429601549,-100.0,1002076.0110953491,11197923.988904657,317.80193542412604,880.7301283204964
11.402635096268217,-100.0,999937.1199488017,11200062.880051205,317.7587298229658,878.8779525240091
11.419301762934884,-100.0,997797.9380397766,11202202.06196023,317.71551834840346,877.025776815609
11.43596842960155,-100.0,995658.4652496207,11204341.534750385,317.6723009980424,875.1736011952961
11.452635096268217,-100.0,993518.7014596001,11206481.298540406,317.62907776948396,873.3214256630707
11.469301762934883,-100.0,991378.6465509002,11208621.353449106,317.58584866032817,871.4692502189329
11.48596842960155,-100.0,989238.3004046252,11210761.69959538,317.54261366817343,869.6170748628825
11.502635096268216,-100.0,987097.662901799,11212902.337098207,317.49937279061635,867.7648995949195
11.519301762934884,-100.0,984956.7339233636,11215043.266076643,317.45612602525193,865.9127244150437
11.53596842960155,-100.0,982815.5133501807,11217184.486649826,317.41287336967366,864.0605493232553
11.552635096268217,-100.0,980674.0010630304,11219325.998936977,317.3696148214732,862.2083743195543
11.569301762934883,-100.0,978532.1969426117,11221467.803057397,317.32635037824076,860.3561994039404
11.58596842960155,-100.0,976390.1008695421,11223609.899130465,317.2830800375648,858.5040245764144
11.602635096268216,-100.0,974247.7127243578,11225752.28727565,317.23980379703204,856.6518498369752
11.619301762934883,-100.0,972105.0323875137,11227894.967612494,317.1965216542278,854.7996751856238
11.635968429601549,-100.0,969962.0597393827,11230037.940260625,317.1532336067355,852.9475006223595
11.652635096268217,-100.0,967818.7946602565,11232181.20533975,317.1099396521372,851.0953261471827
11.669301762934884,-100.0,965675.2370303447,11234324.762969662,317.066639788013,849.2431517600932
11.68596842960155,-100.0,963531.3867297753,11236468.61327023,317.0233340119415,847.390977461091
11.702635096268217,-100.0,961387.2436385945,11238612.756361412,316.98002232149963,845.5388032501761
11.719301762934883,-100.0,959242.8076367665,11240757.19236324,316.9367047142627,843.6866291273486
11.73596842960155,-100.0,957098.0786041731,11242901.921395833,316.89338118780427,841.8344550926083
11.752635096268216,-100.0,954953.0564206146,11245046.94357939,316.8500517396964,839.9822811459555
11.769301762934884,-100.0,952807.7409658086,11247192.259034196,316.80671636750935,838.1301072873902
11.78596842960155,-100.0,950662.1321193908,11249337.867880614,316.7633750688117,836.2779335169117
11.802635096268217,-100.0,948516.2297609142,11251483.77023909,316.72002784117046,834.4257598345209
11.819301762934883,-100.0,946370.0337698497,11253629.966230156,316.676674682151,832.5735862402173
11.83596842960155,-100.0,944223.5440255854,11255776.45597442,316.6333155893168,830.7214127340012
11.852635096268216,-100.0,942076.760407427,11257923.239592578,316.58995056023,828.8692393158719
11.869301762934883,-100.0,939929.6827945975,11260070.317205409,316.5465795924509,827.0170659858305
11.885968429601549,-100.0,937782.311066237,11262217.68893377,316.503202683538,825.1648927438758
11.902635096268217,-100.0,935634.6451014031,11264365.354898604,316.4598198310483,823.3127195900087
11.919301762934884,-100.0,933486.6847790703,11266513.315220937,316.4164310325372,821.4605465242289
11.93596842960155,-100.0,931338.42997813,11268661.570021877,316.3730362855582,819.6083735465363
11.952635096268217,-100.0,929189.8805773908,11270810.119422616,316.3296355876633,817.756200656931
11.969301762934883,-100.0,927041.0364555778,11272958.96354443,316.28622893640267,815.9040278554128
